user_id,gross_usd,net_usd,dt,type
152944,2.36,1.04,2022-01-04 20:42:43.513635,6
152976,7.83,6.81,2022-01-03 04:47:56.716767,2
152989,2.98,1.45,2022-01-04 15:44:19.526595,1
152993,4.08,3.4,2022-01-03 01:32:47.239672,2
153005,3.52,2.23,2022-01-06 14:18:58.115381,4
153007,6.56,5.46,2022-01-06 12:32:38.275583,1
153043,2.17,1.87,2022-01-05 17:42:46.861669,1
153043,14.18,12.69,2022-01-07 13:49:15.233552,6
153053,5.72,4.73,2022-01-06 01:50:09.666097,3
153058,6.65,6.53,2022-01-04 22:37:56.878769,4
153065,8.24,7.2,2022-01-06 04:52:12.895329,4
153091,12.48,10.87,2022-01-02 22:24:38.966790,2
153110,4.58,3.39,2022-01-02 23:09:45.905859,4
153117,3.1,2.56,2022-01-04 05:34:08.456485,5
153135,4.29,3.94,2022-01-05 10:21:49.621096,2
153173,2.29,1.45,2022-01-02 09:53:52.580326,1
153175,5.41,4.68,2022-01-05 17:53:04.627846,3
153188,6.06,5.64,2022-01-07 17:18:55.199352,5
153197,2.54,1.6,2022-01-02 14:07:37.708577,5
153209,2.09,1.2,2022-01-06 23:44:19.094591,6
153210,6.17,4.91,2022-01-03 16:09:44.069841,6
153215,6.36,5.22,2022-01-06 18:11:34.014940,6
153235,4.52,3.15,2022-01-06 19:09:24.737647,5
153282,6.88,4.62,2022-01-04 08:57:37.762578,4
153287,2.92,1.84,2022-01-07 12:00:46.224462,1
153318,3.81,2.26,2022-01-02 09:51:04.098641,4
153329,5.06,4.19,2022-01-01 13:27:25.396454,5
153340,5.62,4.92,2022-01-05 18:19:45.203852,3
153370,5.54,4.93,2022-01-04 13:12:13.435334,4
153390,12.92,11.65,2022-01-05 20:23:29.630096,4
153391,3.73,2.46,2022-01-06 13:25:08.883089,2
153431,3.48,2.54,2022-01-06 01:27:08.116281,2
153459,5.48,4.29,2022-01-07 03:47:07.144271,1
153478,9.95,8.76,2022-01-07 15:40:04.644046,4
153501,4.31,3.32,2022-01-02 17:10:53.946539,6
153534,1.99,1.65,2022-01-07 03:58:37.919179,4
153551,6.24,4.57,2022-01-05 08:45:13.851139,2
153561,11.76,9.62,2022-01-02 12:33:22.340023,5
153571,4.42,4.2,2022-01-07 20:28:44.561246,5
153574,6.21,5.43,2022-01-05 18:45:24.003240,1
153600,5.46,3.87,2022-01-03 10:36:25.293853,4
153606,9.46,8.66,2022-01-04 15:31:41.359014,5
153616,5.22,3.46,2022-01-05 02:26:08.823688,6
153622,5.87,4.72,2022-01-05 02:43:55.874359,1
153632,7.17,6.51,2022-01-05 03:01:09.228692,5
153645,6.95,6.49,2022-01-04 01:39:17.771578,2
153680,8.16,6.49,2022-01-02 20:32:36.547565,5
153685,11.45,10.4,2022-01-06 19:38:53.795338,1
153689,8.52,7.27,2022-01-01 19:44:10.022500,2
153697,8.12,7.21,2022-01-03 00:48:58.925389,2
153732,4.88,4.14,2022-01-04 18:50:07.398074,6
153787,8.02,6.62,2022-01-04 02:09:31.757718,3
153805,14.07,13.6,2022-01-03 17:39:18.635586,2
153806,9.09,7.99,2022-01-04 04:56:13.953740,3
153810,5.22,4.39,2022-01-04 15:47:58.552786,5
153845,4.5,4.22,2022-01-07 21:19:45.311853,4
153867,8.99,8.93,2022-01-04 02:39:06.431464,4
153879,12.52,11.35,2022-01-05 13:18:27.119071,6
153897,9.18,8.81,2022-01-06 21:20:04.752048,3
153900,5.64,5.6,2022-01-02 18:19:08.051481,6
153910,11.04,10.8,2022-01-04 23:43:05.653857,1
153941,6.75,5.76,2022-01-07 02:21:34.068941,2
153947,6.82,5.24,2022-01-03 11:02:43.405634,4
153979,6.79,5.69,2022-01-02 19:10:03.186032,3
154011,5.72,4.3,2022-01-04 09:44:20.174602,1
154037,6.31,5.66,2022-01-01 13:42:07.117271,6
154098,13.53,12.85,2022-01-05 07:43:21.638016,1
154110,6.44,5.85,2022-01-03 05:19:06.863469,5
154113,8.99,8.01,2022-01-06 02:08:24.797048,2
154139,5.12,3.04,2022-01-02 09:47:53.152732,2
154148,9.67,8.15,2022-01-07 09:44:06.782468,3
154182,7.85,7.36,2022-01-03 08:14:20.120601,5
154201,8.51,7.41,2022-01-01 21:59:13.991540,1
154208,7.08,5.69,2022-01-04 13:48:10.000900,5
154227,7.35,5.93,2022-01-04 10:23:05.221852,5
154255,9.08,8.07,2022-01-01 21:29:50.549905,1
154267,7.27,6.02,2022-01-04 02:09:31.757718,3
154276,3.95,1.8,2022-01-05 07:09:39.857799,4
154278,6.02,5.13,2022-01-06 19:37:52.018720,1
154337,9.32,7.52,2022-01-02 11:53:07.435874,4
154345,7.29,6.02,2022-01-04 14:14:16.880569,3
154355,7.47,5.91,2022-01-05 06:16:41.170012,3
154388,8.13,6.99,2022-01-03 19:02:36.925569,5
154407,3.67,2.44,2022-01-07 21:42:24.397444,5
154508,6.46,5.34,2022-01-05 13:07:24.424444,3
154510,3.39,2.4,2022-01-04 07:13:38.324183,1
154530,9.92,9.28,2022-01-04 02:21:36.228962,2
154532,4.29,3.69,2022-01-05 02:29:42.233822,2
154547,2.84,1.45,2022-01-04 17:43:23.150032,6
154595,8.25,6.68,2022-01-05 18:33:19.531995,3
154614,5.72,3.78,2022-01-06 07:23:39.674197,2
154652,2.81,2.2,2022-01-02 04:34:30.596706,6
154666,5.91,4.48,2022-01-04 21:18:56.927369,2
154735,4.06,3.4,2022-01-02 07:45:27.351274,6
154739,7.54,6.46,2022-01-02 13:37:57.418774,3
154745,4.41,3.84,2022-01-02 10:56:57.802178,2
154818,1.78,0.32,2022-01-03 04:31:45.139051,2
154856,8.51,8.23,2022-01-02 04:11:29.046890,5
154893,10.34,8.57,2022-01-05 17:17:58.606786,6
154923,4.55,3.22,2022-01-01 15:39:24.035640,4
154928,11.27,10.36,2022-01-02 11:26:38.091981,6
154929,8.39,7.22,2022-01-01 17:24:42.098821,6
154939,5.57,4.4,2022-01-04 23:36:49.378094,3
154965,5.73,5.37,2022-01-05 01:45:20.223202,2
154996,6.6,5.98,2022-01-01 23:41:37.956980,3
155057,5.41,4.42,2022-01-04 10:44:48.146881,6
155119,5.29,4.35,2022-01-06 02:15:37.233372,1
155126,10.18,8.46,2022-01-01 12:36:58.342183,4
155130,0.52,0.19,2022-01-03 23:55:35.181352,6
155138,6.87,5.49,2022-01-06 01:38:55.739357,3
155139,6.23,6.17,2022-01-02 12:50:24.462245,1
155147,6.3,5.32,2022-01-02 01:50:14.418144,1
155147,10.09,8.8,2022-01-04 09:13:32.492125,2
155198,7.47,7.23,2022-01-03 21:14:35.564756,3
155224,7.98,7.07,2022-01-06 21:53:35.300153,3
155238,6.17,4.94,2022-01-01 18:34:42.908829,5
155279,3.99,3.48,2022-01-06 20:58:55.523355,1
155314,2.22,0.88,2022-01-06 21:31:13.062731,2
155319,7.21,5.76,2022-01-03 15:40:15.012150,4
155339,8.67,6.83,2022-01-01 15:15:37.557376,1
155345,1.64,0.59,2022-01-05 23:36:13.089731,1
155379,2.88,1.47,2022-01-07 23:54:39.884799,6
155379,7.83,6.77,2022-01-01 12:20:24.300243,6
155392,8.47,6.77,2022-01-05 05:21:55.777158,6
155410,8.77,7.02,2022-01-06 05:57:32.902529,6
155412,4.43,3.92,2022-01-05 22:23:29.414094,4
155420,8.54,7.47,2022-01-07 15:06:45.328053,4
155450,9.96,9.17,2022-01-02 09:47:36.304563,3
155459,8.56,8.15,2022-01-05 09:20:47.952480,1
155462,3.38,2.56,2022-01-05 04:19:41.099811,4
155469,4.63,2.44,2022-01-03 11:02:49.021690,1
155480,5.86,5.39,2022-01-05 07:18:10.918909,3
155487,6.67,5.98,2022-01-03 21:48:34.193142,1
155498,3.18,2.9,2022-01-06 19:56:18.381784,2
155531,5.38,4.29,2022-01-03 10:58:47.531275,6
155562,6.29,5.24,2022-01-05 19:35:45.441454,3
155574,8.05,7.98,2022-01-01 14:16:05.745657,3
155588,9.2,7.78,2022-01-03 00:19:24.251643,2
155603,8.63,7.98,2022-01-04 01:50:37.314373,5
155606,3.64,3.1,2022-01-04 07:51:15.978760,1
155617,11.96,10.28,2022-01-04 19:17:27.286473,2
155735,0.81,0.38,2022-01-03 00:00:12.960130,3
155789,7.3,5.32,2022-01-05 08:36:03.477635,5
155795,6.96,5.66,2022-01-04 09:40:57.996580,3
155817,7.66,6.77,2022-01-06 23:42:15.541355,6
155818,7.72,6.51,2022-01-07 22:41:28.128881,1
155822,7.88,6.67,2022-01-07 01:25:13.203132,6
155833,7.89,6.25,2022-01-05 00:59:45.203852,1
155834,2.98,2.56,2022-01-07 21:32:57.175772,5
155862,7.16,5.56,2022-01-05 05:57:52.342723,3
155880,7.38,6.26,2022-01-02 04:13:43.832238,5
155934,7.23,6.01,2022-01-02 13:30:22.518225,4
155970,9.18,7.74,2022-01-03 04:50:17.118171,6
155994,3.95,2.96,2022-01-04 00:03:55.010350,1
156030,4.99,4.3,2022-01-02 18:49:10.805508,3
156064,4.42,3.74,2022-01-06 09:37:30.634506,3
156112,11.03,10.05,2022-01-07 18:18:32.627126,4
156124,8.09,6.92,2022-01-03 18:52:02.311223,3
156132,9.23,8.16,2022-01-02 04:13:26.984070,1
156140,11.66,9.73,2022-01-04 00:37:42.406624,1
156149,3.01,2.37,2022-01-05 23:20:12.744127,5
156171,6.39,5.27,2022-01-02 17:53:06.787868,6
156180,7.62,6.69,2022-01-02 12:54:20.336603,4
156184,3.41,2.12,2022-01-06 23:44:19.094591,1
156209,1.82,1.67,2022-01-05 15:43:48.854289,3
156220,8.45,7.17,2022-01-05 10:49:48.821888,1
156261,7.68,6.76,2022-01-07 20:29:01.409414,3
156297,2.76,1.63,2022-01-06 08:37:25.126451,3
156299,2.95,2.08,2022-01-02 07:53:41.564216,6
156303,6.78,5.83,2022-01-06 16:22:25.693457,3
156333,6.53,5.67,2022-01-03 12:15:10.233102,1
156333,9.29,9.08,2022-01-02 12:57:48.130681,4
156334,5.98,4.82,2022-01-07 09:30:43.686437,4
156338,9.53,8.79,2022-01-06 10:45:55.971560,6
156374,6.24,5.13,2022-01-03 07:12:39.139591,6
156455,7.62,6.14,2022-01-05 02:02:27.961480,1
156492,6.45,5.39,2022-01-02 19:23:20.666007,1
156548,8.66,7.71,2022-01-01 19:28:43.373234,5
156549,4.46,3.58,2022-01-02 08:14:33.944739,4
156569,3.06,2.15,2022-01-07 20:04:35.618756,2
156603,5.06,3.03,2022-01-02 19:02:22.669427,3
156625,1.37,0.45,2022-01-06 07:12:20.131401,6
156649,4.67,3.29,2022-01-04 07:02:35.629556,3
156656,5.21,4.81,2022-01-06 01:02:31.093511,2
156670,6.56,5.29,2022-01-05 23:46:53.320133,1
156682,4.3,3.43,2022-01-06 03:12:54.259743,4
156697,6.16,5.66,2022-01-04 05:18:53.039330,1
156727,6.98,6.62,2022-01-03 20:53:31.952120,4
156742,10.25,9.74,2022-01-06 12:02:57.985780,5
156769,5.08,4.19,2022-01-07 07:12:28.771488,5
156790,9.32,8.9,2022-01-02 21:37:22.858429,6
156813,8.56,7.87,2022-01-01 13:16:45.166052,1
156826,7.82,6.8,2022-01-07 13:22:23.425434,2
156913,5.53,4.59,2022-01-07 05:01:09.444694,4
156943,8.74,7.37,2022-01-06 22:01:10.200702,6
157019,7.55,6.52,2022-01-07 08:55:20.817208,5
157034,1.83,1.01,2022-01-03 02:38:18.478985,3
157034,2.97,2.36,2022-01-02 00:45:11.259113,5
157056,4.1,2.63,2022-01-02 17:15:06.669067,5
157060,6.71,5.57,2022-01-05 23:39:46.499865,6
157096,5.41,5.41,2022-01-06 17:05:40.311403,1
157120,6.56,5.65,2022-01-06 22:39:49.631896,6
157134,5.77,4.5,2022-01-04 04:48:22.205022,2
157148,12.66,10.43,2022-01-04 17:21:40.225002,6
157151,4.82,3.34,2022-01-04 03:35:55.377554,1
157155,5.16,4.53,2022-01-07 21:15:38.205382,2
157173,7.33,5.63,2022-01-03 18:02:20.185402,6
157222,6.82,6.18,2022-01-01 13:29:00.869409,2
157234,5.43,4.17,2022-01-07 19:31:16.302763,5
157260,6.96,6.1,2022-01-02 10:15:18.657187,3
157280,5.56,5.02,2022-01-05 17:36:30.585906,1
157308,10.15,9.82,2022-01-04 05:55:17.685177,1
157316,6.86,5.35,2022-01-01 19:55:12.717127,4
157331,6.51,6.06,2022-01-05 23:38:11.026910,4
157345,5.42,4.6,2022-01-06 13:52:34.387544,3
157347,5.48,4.11,2022-01-04 09:02:29.797498,1
157350,6.53,4.41,2022-01-01 20:07:56.500765,1
157380,5.6,4.52,2022-01-04 04:51:05.070651,5
157395,4.84,4.53,2022-01-06 17:00:53.892539,4
157402,9.3,9.07,2022-01-02 10:41:42.385024,6
157415,8.16,7.16,2022-01-02 21:34:17.528575,2
157419,4.55,4.23,2022-01-05 00:50:17.982180,2
157431,4.05,3.89,2022-01-04 07:09:36.833768,6
157484,10.67,9.88,2022-01-06 06:25:20.871209,2
157540,14.07,13.64,2022-01-04 22:32:19.915399,2
157559,9.42,7.63,2022-01-03 21:54:28.004680,6
157560,6.3,5.5,2022-01-07 23:54:17.420574,2
157565,10.42,9.81,2022-01-07 22:29:29.273693,6
157576,2.61,1.09,2022-01-06 16:57:48.562686,2
157588,7.47,6.45,2022-01-07 22:23:12.997930,4
157603,4.74,4.22,2022-01-03 17:47:44.080641,4
157613,11.23,9.84,2022-01-05 16:00:50.976510,2
157635,8.92,8.04,2022-01-01 23:31:42.655027,1
157653,8.53,6.76,2022-01-05 12:09:00.005400,1
157672,3.33,2.57,2022-01-05 10:38:18.046980,2
157687,2.93,2.6,2022-01-06 18:25:58.887589,3
157718,2.86,1.6,2022-01-06 10:00:54.648546,6
157723,2.39,2.04,2022-01-04 18:48:20.693007,3
157732,0.79,0.15,2022-01-05 07:51:35.850959,1
157733,4.6,3.76,2022-01-02 08:43:51.770318,3
157741,8.0,7.18,2022-01-02 04:35:43.605436,2
157747,7.27,5.84,2022-01-02 04:51:10.254703,6
157784,5.0,3.95,2022-01-05 07:07:30.688507,5
157790,4.04,2.48,2022-01-07 13:10:52.650527,2
157835,4.05,3.2,2022-01-02 06:43:18.289983,6
157856,4.43,3.09,2022-01-05 03:05:55.647556,5
157866,3.83,2.5,2022-01-04 10:56:02.073621,1
157879,7.75,6.88,2022-01-03 11:01:24.780848,1
157889,10.48,8.72,2022-01-07 10:58:14.698947,1
157893,4.12,3.64,2022-01-01 23:05:18.927189,3
157915,5.72,4.31,2022-01-07 18:14:25.520655,6
157925,7.77,6.93,2022-01-07 05:36:21.081811,6
157930,4.04,3.08,2022-01-06 14:45:16.227162,3
158004,5.14,4.36,2022-01-07 11:57:18.430384,5
158006,6.05,5.25,2022-01-07 01:49:33.377734,5
158012,6.99,5.28,2022-01-03 09:52:08.899289,1
158026,9.23,8.81,2022-01-04 13:48:10.000900,4
158027,8.17,7.34,2022-01-07 16:12:10.951310,3
158033,5.97,4.92,2022-01-06 10:05:35.451355,2
158097,4.63,3.01,2022-01-03 08:56:10.497705,2
158098,2.24,1.43,2022-01-02 16:04:54.626946,4
158098,10.41,9.03,2022-01-01 19:55:07.101071,5
158103,6.25,5.31,2022-01-06 00:06:32.691927,2
158110,6.51,6.13,2022-01-02 18:20:54.756548,4
158120,6.76,5.41,2022-01-07 04:02:50.641706,6
158134,7.55,6.76,2022-01-07 03:17:15.622356,5
158205,3.92,3.69,2022-01-05 18:43:59.762398,5
158232,5.76,5.08,2022-01-03 11:44:45.014850,2
158262,10.48,9.19,2022-01-04 05:46:18.543785,6
158337,6.87,5.41,2022-01-01 19:57:44.350644,3
158339,6.71,6.2,2022-01-03 01:05:49.815498,3
158341,7.67,7.11,2022-01-06 19:21:40.441004,5
158379,1.54,1.05,2022-01-02 07:10:32.562326,6
158381,5.03,4.21,2022-01-04 13:50:30.402304,1
158446,9.33,8.38,2022-01-07 10:56:16.761768,1
158447,4.98,4.59,2022-01-05 15:35:29.025290,4
158478,3.69,3.43,2022-01-06 16:36:56.182162,4
158479,5.35,4.08,2022-01-02 07:56:41.278013,6
158496,7.2,6.02,2022-01-02 08:29:43.745837,1
158521,5.88,4.91,2022-01-07 03:55:26.973270,4
158528,8.3,7.64,2022-01-03 15:34:38.048780,6
158541,10.32,8.45,2022-01-07 09:42:48.157682,4
158547,4.64,3.47,2022-01-04 06:25:48.519485,3
158568,1.95,0.97,2022-01-06 22:53:52.040320,3
158585,8.86,7.92,2022-01-04 15:32:20.671407,1
158587,9.6,8.31,2022-01-03 17:54:56.516965,1
158610,8.24,7.04,2022-01-05 01:10:42.282423,1
158647,2.24,1.16,2022-01-03 16:14:58.568986,1
158652,5.3,4.71,2022-01-02 22:19:46.931869,2
158672,5.77,5.46,2022-01-07 15:20:14.040140,5
158680,5.82,5.25,2022-01-02 05:49:51.521915,5
158723,3.87,3.29,2022-01-04 21:34:34.808748,3
158729,8.04,6.74,2022-01-03 18:13:56.576366,3
158736,8.26,7.56,2022-01-07 21:31:32.934929,5
158741,2.59,1.62,2022-01-04 22:57:13.786338,4
158759,6.06,5.29,2022-01-03 11:49:08.969490,4
158763,4.18,3.19,2022-01-07 12:39:03.191432,5
158813,7.53,6.66,2022-01-07 02:56:40.090001,6
158815,4.41,3.33,2022-01-04 22:55:15.849158,4
158966,5.93,4.97,2022-01-03 10:24:54.518945,1
159023,9.96,8.97,2022-01-05 19:16:17.301773,6
159046,7.5,6.94,2022-01-06 05:01:34.500945,5
159050,4.67,3.69,2022-01-06 06:36:57.262173,3
159062,7.01,5.44,2022-01-01 20:06:15.411754,2
159116,12.89,11.8,2022-01-02 04:56:02.289623,4
159124,6.75,5.86,2022-01-07 21:15:43.821438,1
159158,3.63,2.75,2022-01-04 22:53:34.760148,6
159191,3.97,3.2,2022-01-04 17:26:21.027810,1
159192,6.24,5.22,2022-01-05 07:31:17.166772,2
159232,7.14,5.32,2022-01-03 08:17:31.066511,2
159234,4.7,4.17,2022-01-07 02:26:48.568086,3
159251,3.18,2.31,2022-01-07 02:20:37.908379,5
159253,3.11,1.41,2022-01-06 21:19:36.671767,5
159275,3.39,2.16,2022-01-07 03:33:10.351904,2
159276,2.66,1.68,2022-01-04 03:14:29.300693,6
159278,5.47,4.53,2022-01-01 20:05:47.331473,2
159288,3.4,2.39,2022-01-06 21:38:14.266943,1
159332,10.14,9.12,2022-01-04 03:48:44.777248,6
159380,2.99,1.68,2022-01-06 09:52:46.051661,1
159399,2.24,1.26,2022-01-01 16:45:57.051571,3
159411,7.14,5.85,2022-01-02 08:01:10.848708,3
159421,2.6,1.49,2022-01-06 09:47:31.552516,6
159425,8.52,7.95,2022-01-06 21:02:40.165602,3
159426,6.13,4.89,2022-01-04 23:49:10.697507,1
159458,8.61,7.2,2022-01-04 23:46:05.367654,2
159465,6.18,4.69,2022-01-04 12:55:05.697057,6
159492,12.23,11.0,2022-01-03 01:22:46.321663,5
159504,7.98,7.61,2022-01-02 14:28:07.624876,2
159517,9.55,8.88,2022-01-04 14:01:05.016650,5
159521,8.18,7.28,2022-01-06 14:51:38.118981,1
159561,10.49,9.57,2022-01-07 04:01:20.784808,4
159580,0.85,0.08,2022-01-07 12:04:58.946989,2
159584,10.81,8.99,2022-01-01 12:22:44.701647,3
159595,9.91,9.42,2022-01-07 13:06:11.847718,5
159598,5.81,5.1,2022-01-05 10:57:18.106381,2
159612,3.77,3.53,2022-01-07 07:39:31.811718,2
159662,6.63,6.02,2022-01-05 00:22:13.165332,3
159668,8.95,8.01,2022-01-04 22:33:32.924129,4
159726,5.28,3.98,2022-01-05 05:22:51.937719,6
159746,3.53,2.62,2022-01-05 03:24:33.242732,5
159752,8.43,6.82,2022-01-04 15:53:41.132211,5
159764,7.68,6.72,2022-01-03 13:09:27.545675,4
159778,7.98,6.99,2022-01-02 22:53:34.328143,4
159789,3.69,2.77,2022-01-06 08:21:30.396904,6
159792,6.86,5.74,2022-01-02 14:48:15.076951,4
159839,10.56,9.66,2022-01-04 10:13:49.232292,4
159841,6.81,5.06,2022-01-06 07:00:26.892269,5
159848,6.93,5.66,2022-01-06 14:37:07.630276,6
159875,5.63,3.2,2022-01-07 02:14:27.248672,4
159930,5.45,5.08,2022-01-02 16:09:52.277923,2
159949,9.96,9.39,2022-01-02 06:35:26.541265,1
159999,7.15,6.6,2022-01-04 05:23:28.226082,3
160053,4.92,3.67,2022-01-05 04:18:50.555306,1
160057,10.13,9.48,2022-01-03 20:02:25.585456,3
160072,8.04,7.61,2022-01-04 13:40:51.948519,6
160076,8.17,6.57,2022-01-05 17:49:53.681937,5
160140,5.03,3.53,2022-01-04 20:36:04.773648,3
160157,6.86,5.62,2022-01-07 20:48:46.397264,6
160158,5.81,4.43,2022-01-01 18:54:55.976960,3
160177,8.69,7.9,2022-01-05 08:53:22.448024,4
160197,6.94,4.76,2022-01-07 22:40:31.968320,5
160200,8.88,8.5,2022-01-03 05:09:00.329403,5
160232,7.93,6.62,2022-01-07 06:43:10.945909,5
160242,4.74,2.93,2022-01-01 13:58:13.078931,5
160249,2.84,2.56,2022-01-01 16:00:27.648276,4
160262,7.96,7.68,2022-01-03 01:11:54.859149,1
160357,4.61,3.7,2022-01-07 17:52:59.443794,1
160358,4.39,3.97,2022-01-03 11:45:35.559356,3
160375,3.43,2.96,2022-01-06 02:43:19.585996,4
160396,5.59,3.93,2022-01-01 16:11:30.342903,4
160483,6.48,5.13,2022-01-07 15:23:58.682387,6
160484,7.12,6.3,2022-01-04 03:11:40.819008,6
160485,1.46,0.4,2022-01-07 12:40:27.432274,3
160492,7.57,5.15,2022-01-04 03:59:58.703987,3
160505,10.08,9.23,2022-01-04 22:50:35.046350,3
160551,6.9,5.03,2022-01-01 15:15:54.405544,1
160568,4.1,3.45,2022-01-04 12:55:39.393394,4
160578,4.09,3.59,2022-01-03 18:24:42.422824,1
160600,13.27,10.94,2022-01-04 18:01:04.584646,5
160607,9.03,7.84,2022-01-02 20:30:16.146161,1
160613,5.8,5.15,2022-01-06 06:02:13.705337,4
160628,6.15,6.1,2022-01-03 20:04:12.290523,4
160634,5.14,4.96,2022-01-05 23:16:50.566106,2
160634,5.7,5.07,2022-01-05 04:46:10.443704,3
160660,6.14,5.16,2022-01-02 19:27:55.852759,2
160664,6.46,5.29,2022-01-03 14:41:16.896769,4
160676,3.7,2.27,2022-01-07 15:30:37.422374,2
160685,10.09,9.42,2022-01-02 10:19:59.459995,4
160710,9.17,7.22,2022-01-05 18:31:38.442984,1
160723,11.15,10.09,2022-01-02 17:27:05.524255,3
160744,4.73,3.53,2022-01-02 09:32:04.039240,6
160756,5.13,4.09,2022-01-02 21:55:15.525155,1
160756,11.7,10.4,2022-01-03 08:56:27.345873,6
160772,7.79,6.55,2022-01-03 11:43:54.470345,4
160792,8.34,7.83,2022-01-06 10:04:50.522905,1
160802,3.91,2.87,2022-01-01 14:51:34.230942,2
160809,7.23,5.71,2022-01-04 08:34:47.444874,1
160812,4.53,3.31,2022-01-05 16:12:10.519305,6
160877,5.55,4.82,2022-01-02 18:39:04.271443,4
160915,7.53,6.09,2022-01-07 19:12:44.323643,2
160921,7.12,6.54,2022-01-03 03:43:32.870129,6
160933,4.85,3.68,2022-01-02 10:47:53.044730,3
160954,6.42,5.5,2022-01-02 20:08:10.756908,2
161002,13.1,12.2,2022-01-06 20:00:47.952480,5
161010,10.94,9.93,2022-01-04 09:27:40.516605,5
161017,7.21,5.72,2022-01-07 13:23:53.282333,6
161035,6.7,5.23,2022-01-02 01:13:16.075961,2
161048,4.84,3.6,2022-01-03 22:27:24.856449,4
161059,6.69,4.85,2022-01-04 01:31:14.790748,1
161094,9.13,7.31,2022-01-03 01:35:58.185582,3
161097,11.95,11.16,2022-01-07 02:36:55.102151,2
161108,11.63,9.99,2022-01-02 04:46:01.371614,4
161110,3.79,2.67,2022-01-01 14:18:26.147061,1
161118,6.08,6.02,2022-01-04 01:52:46.483665,4
161157,7.94,6.84,2022-01-02 20:01:09.552696,5
161223,4.51,3.49,2022-01-06 20:57:03.202232,1
161228,6.96,6.54,2022-01-07 17:38:12.106921,1
161231,9.12,7.84,2022-01-05 05:43:33.086131,5
161242,4.74,4.03,2022-01-05 03:02:39.085591,2
161269,3.68,2.44,2022-01-02 23:53:56.684367,1
161278,6.84,6.39,2022-01-02 06:52:23.047430,5
161285,4.2,2.37,2022-01-05 19:41:16.788768,1
161294,3.13,2.2,2022-01-02 05:52:00.691207,4
161334,3.11,2.73,2022-01-07 16:16:29.289893,2
161407,9.65,8.04,2022-01-02 16:15:12.393124,3
161417,9.49,8.64,2022-01-04 09:42:39.085591,2
161419,7.0,6.43,2022-01-02 18:00:58.536585,5
161429,4.9,3.77,2022-01-01 12:04:29.570696,3
161440,9.65,8.15,2022-01-05 13:40:10.044100,6
161450,5.35,4.21,2022-01-04 04:40:02.376024,6
161455,4.95,4.21,2022-01-03 01:09:11.993520,6
161470,1.24,0.15,2022-01-03 11:38:17.506975,2
161480,6.5,5.49,2022-01-04 13:22:36.817568,5
161499,5.81,5.24,2022-01-01 16:27:02.608226,3
161560,1.96,0.77,2022-01-07 07:59:22.415624,2
161588,4.75,3.53,2022-01-06 17:57:20.374404,6
161594,12.51,10.99,2022-01-02 09:51:04.098641,3
161605,8.18,7.11,2022-01-03 14:36:47.326073,5
161633,10.47,9.74,2022-01-05 00:50:06.750068,5
161645,6.89,5.25,2022-01-05 23:48:06.328863,3
161652,8.99,7.54,2022-01-03 12:31:44.275043,1
161666,3.95,2.4,2022-01-07 01:49:05.297453,6
161670,9.75,8.26,2022-01-04 11:52:06.091261,5
161672,11.75,9.64,2022-01-01 16:36:52.294123,5
161759,6.25,5.74,2022-01-04 14:38:25.823058,1
161768,10.06,9.28,2022-01-02 13:18:06.814868,6
161775,6.43,4.87,2022-01-07 15:19:29.111691,6
161790,8.33,7.23,2022-01-03 21:00:50.004500,1
161836,4.17,2.39,2022-01-03 09:34:38.696787,2
161844,10.84,10.02,2022-01-06 18:30:28.458285,4
161847,5.29,4.48,2022-01-02 22:32:36.331563,4
161874,6.92,5.8,2022-01-05 17:32:45.943659,2
161910,12.09,10.88,2022-01-07 22:06:05.259653,6
161939,7.07,5.93,2022-01-07 14:00:06.696067,2
161939,8.93,7.63,2022-01-05 05:28:51.365314,5
161940,4.89,3.18,2022-01-04 20:51:14.574746,2
161960,8.02,6.99,2022-01-05 21:14:30.380704,5
161970,5.0,3.97,2022-01-03 05:54:12.884529,1
161977,1.52,1.06,2022-01-04 05:16:21.405814,2
162002,3.93,2.91,2022-01-07 04:23:14.941949,3
162011,4.63,3.87,2022-01-02 13:56:46.246062,4
162016,7.96,7.16,2022-01-07 03:15:17.685177,3
162029,6.67,5.82,2022-01-04 21:24:00.194402,2
162077,10.99,9.68,2022-01-04 07:37:58.498785,4
162110,6.34,5.34,2022-01-02 22:47:40.516605,2
162137,7.7,6.34,2022-01-02 23:44:57.542975,6
162146,6.74,5.76,2022-01-04 22:57:13.786338,3
162146,8.48,7.43,2022-01-04 19:41:36.228962,2
162157,6.11,4.52,2022-01-04 17:36:33.177932,5
162159,6.69,6.25,2022-01-05 15:43:43.238232,5
162188,8.14,7.24,2022-01-02 08:09:08.213482,3
162205,13.52,12.08,2022-01-05 13:55:47.925479,1
162206,9.53,8.87,2022-01-03 18:49:36.293763,5
162222,7.72,6.74,2022-01-04 23:18:51.095311,6
162244,7.78,6.86,2022-01-05 01:56:00.453605,5
162278,5.33,4.54,2022-01-02 19:38:02.386824,5
162278,6.71,5.4,2022-01-02 18:47:46.564666,5
162322,3.66,2.91,2022-01-02 14:06:13.467735,6
162361,8.72,7.45,2022-01-07 05:46:27.615876,6
162379,5.31,4.58,2022-01-04 01:04:56.678967,4
162417,5.41,4.26,2022-01-06 15:37:07.522275,4
162476,6.02,5.91,2022-01-01 19:20:40.392404,6
